,year,month,건강/취미,경제경영,고전,과학,달력/기타,대학교재/전문서적,만화,사회과학,소설/시/희곡,수험서/자격증,어린이,에세이,여행,역사,예술/대중문화,외국어,요리/살림,유아,인문학,자기계발,잡지,전집/중고전집,종교/역학,좋은부모,참고서,청소년,컴퓨터/모바일,해외잡지
21,2011,10,231.16666666666666,347.43609022556393,233.0,491.6363636363636,0.0,355.57142857142856,219.28378378378378,301.60747663551405,398.90909090909093,438.0,286.0,336.45454545454544,379.55555555555554,412.1,296.72727272727275,443.2435897435897,268.55737704918033,,440.41269841269843,292.14141414141415,,28.0,263.10714285714283,355.8090909090909,572.3333333333334,243.07843137254903,252.0,
22,2011,11,207.04166666666666,396.8288288288288,269.75,532.7368421052631,0.0,295.3333333333333,235.53488372093022,309.55,404.40954773869345,347.2307692307692,286.0,325.92090395480227,292.3076923076923,378.6170212765957,262.05,486.5762711864407,248.46808510638297,,396.89908256880733,298.4331550802139,,28.0,277.5486725663717,360.0,572.3333333333334,257.05,386.8,
23,2011,12,183.1,423.2413793103448,233.0,479.1666666666667,0.0,295.3333333333333,230.98,294.50666666666666,427.8720930232558,395.5,286.0,334.728813559322,316.2857142857143,431.8888888888889,267.2307692307692,481.60759493670884,240.4090909090909,,366.07563025210084,311.9076923076923,,28.0,270.96923076923076,367.75,572.3333333333334,397.1194029850746,473.5,
24,2012,1,265.4375,380.05882352941177,222.75,442.30232558139534,0.0,302.0,270.425,322.8607594936709,430.3293413173653,538.6666666666666,286.0,316.1111111111111,444.0,458.6923076923077,131.2,459.5217391304348,263.44444444444446,,432.7457627118644,308.07547169811323,,28.0,246.85849056603774,379.72549019607845,704.0,376.84705882352944,822.8571428571429,
25,2012,2,251.58333333333334,366.1860465116279,315.0,436.3695652173913,0.0,302.0,232.0,329.13461538461536,424.12,681.0,286.0,313.08653846153845,446.0,395.84,468.0,460.38461538461536,251.03030303030303,,456.6060606060606,306.68152866242036,,28.0,269.54545454545456,340.14516129032256,704.0,314.8888888888889,668.2857142857143,
26,2012,3,305.25,439.9032258064516,315.0,461.22222222222223,0.0,898.6666666666666,319.25,333.90625,380.35353535353534,435.0,286.0,295.25757575757575,605.3333333333334,511.72727272727275,567.0,498.96491228070175,253.94117647058823,,391.63917525773195,350.24242424242425,,28.0,234.3125,384.90909090909093,704.0,279.46666666666664,412.0,
27,2012,4,254.26666666666668,389.7019230769231,286.0,446.86206896551727,0.0,294.2,221.55555555555554,327.0348837209302,352.62227074235807,343.6,286.0,305.97777777777776,358.85714285714283,479.10714285714283,238.44444444444446,450.0487804878049,299.72,,403.7435897435897,311.5734597156398,,28.0,270.84415584415586,364.85227272727275,554.3333333333334,246.2077922077922,448.45454545454544,
28,2012,5,232.82142857142858,383.31,233.0,400.8333333333333,0.0,221.2,232.0,319.9909090909091,371.3235867446394,405.5,286.0,292.76047904191614,543.9090909090909,423.6923076923077,205.85714285714286,411.14444444444445,284.75,,399.1714285714286,299.81048387096774,295.3333333333333,92.0,267.3529411764706,345.1145833333333,520.5714285714286,248.3050847457627,276.0,
29,2012,6,205.0,403.65909090909093,267.1666666666667,395.3225806451613,0.0,221.2,236.85470085470087,337.55238095238093,394.65987780040734,274.6666666666667,286.0,286.3,530.8421052631579,449.1132075471698,216.32,468.6818181818182,303.2916666666667,,407.6263736263736,304.2186234817814,303.0,92.0,249.32051282051282,340.92792792792795,596.0,263.51612903225805,610.0,
30,2012,7,237.5909090909091,414.8,233.0,426.1,0.0,221.2,236.97222222222223,342.43859649122805,394.73728813559325,376.0,220.0,289.0612244897959,472.5,743.1153846153846,235.5,458.1047619047619,286.76666666666665,,391.8796296296296,316.92763157894734,303.0,92.0,266.13953488372096,350.5744680851064,596.0,272.45762711864404,600.2,
31,2012,8,292.25,423.9,224.5,410.59090909090907,0.0,221.2,246.4047619047619,314.0869565217391,426.04977375565613,501.6,220.0,288.39572192513367,320.0,547.6666666666666,197.22222222222223,428.7710843373494,265.125,,397.3838383838384,314.4,303.0,92.0,295.2142857142857,360.5217391304348,596.0,257.9056603773585,286.0,
32,2012,9,315.14285714285717,436.98275862068965,233.0,504.44444444444446,0.0,221.2,421.05405405405406,346.52941176470586,410.36579572446556,343.6,220.0,291.972602739726,544.0,746.4375,162.66666666666666,425.8139534883721,276.3225806451613,,390.56934306569343,311.6965517241379,0.0,92.0,323.5405405405405,358.6949152542373,633.6,310.0,292.0,
33,2012,10,307.5405405405405,409.49367088607596,240.8,535.1111111111111,0.0,333.2,359.2718446601942,337.13953488372096,406.46957878315135,220.0,220.0,321.91803278688525,410.0,375.55172413793105,219.42857142857142,437.0,286.09090909090907,,434.4357798165138,309.7675438596491,0.0,92.0,320.4848484848485,346.0886075949367,588.0,297.24,569.3333333333334,
34,2012,11,273.42857142857144,372.56060606060606,233.0,504.72727272727275,0.0,333.2,269.6734693877551,292.1666666666667,422.4412878787879,275.5,220.0,324.2621951219512,422.0,459.53333333333336,240.0,426.51807228915663,284.73333333333335,,408.1771428571429,314.91256830601094,0.0,92.0,407.1666666666667,367.77777777777777,588.0,294.6666666666667,553.4285714285714,
35,2012,12,278.6923076923077,355.1267605633803,233.0,481.8666666666667,344.0,333.2,301.9126213592233,297.98823529411766,473.15524193548384,441.5,220.0,328.77777777777777,372.0,448.2068965517241,226.66666666666666,454.2168674698795,272.9166666666667,,429.4651162790698,320.73295454545456,0.0,92.0,373.0416666666667,382.56,588.0,422.875,842.0,
36,2013,1,229.57894736842104,353.5964912280702,233.0,468.44444444444446,344.0,1225.0,226.7421875,330.26027397260276,489.4342379958246,670.2173913043479,220.0,304.9451219512195,492.875,436.97222222222223,135.0,470.35074626865674,266.20454545454544,,426.855421686747,311.6666666666667,0.0,92.0,289.125,368.0735294117647,739.0,381.9220779220779,540.0,
37,2013,2,235.75,352.078431372549,233.0,513.2,344.0,1225.0,232.16346153846155,335.9183673469388,422.489898989899,737.7142857142857,220.0,302.7841726618705,411.42857142857144,421.7083333333333,304.0,458.63829787234044,294.8857142857143,,424.52866242038215,310.75,0.0,92.0,251.0,369.6515151515151,356.6363636363636,363.9122807017544,478.6666666666667,
38,2013,3,316.8888888888889,307.2608695652174,233.0,467.55555555555554,344.0,1225.0,243.1153846153846,386.0,395.8602941176471,489.57142857142856,220.0,287.26984126984127,624.0,359.0,249.14285714285714,500.13513513513516,293.8,,388.06666666666666,317.9864864864865,0.0,92.0,254.64285714285714,355.9130434782609,256.0,243.75,478.6666666666667,
39,2013,4,290.05,352.6545454545454,233.0,508.96,344.0,459.0,229.4251968503937,318.8269230769231,405.8577680525164,462.0,220.0,293.0163934426229,491.6666666666667,406.3333333333333,275.70588235294116,469.8305084745763,270.3695652173913,,377.78010471204186,313.0131578947368,0.0,92.0,286.1666666666667,371.76,256.0,315.35483870967744,456.0,
40,2013,5,286.2040816326531,374.27777777777777,612.0,449.5,344.0,459.0,234.38918918918918,294.0,400.8789915966386,596.7142857142857,220.0,297.0182926829268,490.57142857142856,446.44444444444446,276.7567567567568,432.2079207920792,274.4583333333333,,440.0469483568075,308.7931034482759,0.0,92.0,268.4193548387097,342.25233644859816,265.84615384615387,314.1698113207547,424.6666666666667,
41,2013,6,223.31914893617022,378.32,612.0,470.3888888888889,344.0,459.0,258.6722222222222,306.2692307692308,373.94809688581313,612.8,220.0,310.09090909090907,401.89473684210526,462.27272727272725,245.66666666666666,449.24107142857144,282.2125,,454.30882352941177,309.78915662650604,0.0,92.0,273.03225806451616,331.1794871794872,294.54545454545456,312.675,509.6,
42,2013,7,186.6086956521739,392.11764705882354,612.0,542.8,344.0,459.0,250.7984496124031,335.96153846153845,375.9924623115578,476.0,220.0,318.47777777777776,438.5,419.84615384615387,196.0,476.5700934579439,314.5348837209302,,390.648,309.8796992481203,0.0,92.0,387.7894736842105,341.8831168831169,256.0,317.1304347826087,559.6923076923077,
43,2013,8,190.02083333333334,409.8333333333333,612.0,437.4736842105263,344.0,459.0,233.63716814159292,350.6111111111111,382.6611570247934,382.2857142857143,220.0,334.8876404494382,396.76190476190476,1259.774193548387,328.72727272727275,451.35064935064935,316.34285714285716,,398.40944881889766,303.2890625,0.0,92.0,352.53333333333336,348.8987341772152,256.0,249.23333333333332,668.0,
44,2013,9,170.11111111111111,432.0769230769231,300.0,474.10526315789474,344.0,792.3793103448276,286.0839160839161,314.75,404.96525096525096,431.75,220.0,309.80645161290323,422.4,1415.6363636363637,322.0,436.0945945945946,297.421875,,428.79289940828403,308.3375,0.0,92.0,394.25925925925924,340.6808510638298,469.6470588235294,417.25,299.0,
45,2013,10,188.38297872340425,389.7741935483871,300.0,464.8,344.0,792.3793103448276,309.19083969465646,327.4406779661017,407.6490250696379,483.3636363636364,220.0,318.2708333333333,364.3103448275862,1236.8,257.6,441.2528735632184,269.0769230769231,,380.8905472636816,302.0621118012422,0.0,92.0,364.0769230769231,346.30357142857144,400.72727272727275,257.97058823529414,456.0,
46,2013,11,204.0,362.265625,300.0,507.29411764705884,344.0,792.3793103448276,323.5981308411215,312.6461538461538,412.3869426751592,583.1363636363636,220.0,312.5933333333333,398.625,1115.974358974359,224.25,436.2736842105263,275.75581395348837,,402.9297520661157,314.53614457831327,0.0,92.0,299.92857142857144,349.7731092436975,472.0,377.5,857.3333333333334,
47,2013,12,190.6086956521739,367.5111111111111,300.0,479.93333333333334,344.0,792.3793103448276,282.0425531914894,349.1896551724138,379.69419642857144,418.5,220.0,321.0869565217391,391.55555555555554,996.1052631578947,242.5185185185185,438.7471264367816,280.29824561403507,,377.1726618705036,303.6991150442478,0.0,92.0,290.42424242424244,357.87179487179486,262.22222222222223,674.25,938.4,
48,2014,1,210.25531914893617,361.14285714285717,300.0,505.90909090909093,344.0,792.3793103448276,291.36082474226805,327.9591836734694,432.95565410199555,726.4193548387096,220.0,328.621359223301,416.6666666666667,922.88,236.375,439.8712121212121,261.2,,420.63380281690144,319.79411764705884,0.0,92.0,281.3333333333333,361.90697674418607,345.8333333333333,571.741935483871,725.1666666666666,
49,2014,2,215.42105263157896,356.8,300.0,501.5,344.0,792.3793103448276,271.3369565217391,362.7560975609756,405.35714285714283,814.0,220.0,311.3298969072165,391.1111111111111,757.0731707317074,260.27777777777777,435.5042735042735,286.61538461538464,,419.53543307086613,312.5,0.0,92.0,283.8076923076923,342.5232558139535,438.0,294.18518518518516,722.5384615384615,
50,2014,3,265.0,346.85714285714283,300.0,522.5,344.0,694.5,230.5,395.8,393.75151515151515,626.2666666666667,220.0,292.0875,368.0,1174.9583333333333,231.6153846153846,432.3536585365854,273.3658536585366,,405.9537037037037,298.6575342465753,0.0,92.0,296.72727272727275,353.68518518518516,280.0,344.3333333333333,434.4,
51,2014,4,214.10526315789474,358.0625,300.0,511.9714285714286,344.0,333.2,249.7159090909091,343.79411764705884,380.68429237947123,424.40425531914894,220.0,319.0440251572327,440.17391304347825,758.1470588235294,267.14285714285717,406.9313725490196,282.3333333333333,,400.1639344262295,304.05645161290323,0.0,92.0,285.6875,349.468253968254,475.52941176470586,389.20588235294116,504.8,
52,2014,5,175.24,328.811320754717,300.0,492.9375,344.0,333.2,245.13924050632912,353.8333333333333,379.22748815165875,516.8,220.0,316.6145251396648,381.42857142857144,1180.5806451612902,315.48148148148147,405.64285714285717,266.82089552238807,,441.46363636363634,310.66265060240966,0.0,92.0,296.37931034482756,369.02830188679246,302.90909090909093,278.93023255813955,156.0,
53,2014,6,178.02173913043478,325.3469387755102,300.0,526.3611111111111,344.0,212.0,252.66935483870967,353.60227272727275,384.2124060150376,468.6666666666667,220.0,308.81176470588235,441.1707317073171,1145.2727272727273,348.94444444444446,430.9834710743802,275.7012987012987,,404.1380753138075,306.2950819672131,0.0,92.0,297.67857142857144,358.5742574257426,645.7857142857143,276.8181818181818,574.4615384615385,
54,2014,7,181.2051282051282,440.56410256410254,300.0,458.9,344.0,212.0,324.77027027027026,379.64516129032256,404.958984375,514.829268292683,220.0,283.91875,376.42857142857144,391.25925925925924,402.54545454545456,441.2118644067797,269.68333333333334,,420.45454545454544,299.8688524590164,0.0,92.0,291.4,356.01234567901236,574.1666666666666,266.84444444444443,493.25,
55,2014,8,173.3,428.6666666666667,300.0,468.47222222222223,344.0,212.0,352.7435897435897,299.5,404.24295010845987,574.7916666666666,220.0,347.1301775147929,414.85714285714283,427.2758620689655,332.5,409.72566371681415,287.3095238095238,,382.46031746031747,296.24038461538464,0.0,92.0,283.76666666666665,352.14285714285717,375.6,274.41333333333336,507.0,
56,2014,9,112.0625,409.15384615384613,300.0,541.4848484848485,344.0,792.3125,301.77669902912623,333.5208333333333,403.02872531418313,535.8196721311475,220.0,308.33116883116884,398.60869565217394,376.86206896551727,248.23529411764707,394.95,287.9387755102041,,387.68,312.42622950819674,0.0,92.0,358.45454545454544,341.34090909090907,863.6,284.6923076923077,602.0,
57,2014,10,163.75675675675674,412.27659574468083,300.0,483.0,344.0,792.3125,285.1818181818182,366.6825396825397,385.3222591362126,482.09302325581393,220.0,295.77714285714285,408.3076923076923,904.8181818181819,209.48214285714286,379.91752577319585,255.54545454545453,,431.34199134199133,310.29661016949154,0.0,92.0,327.3333333333333,339.09166666666664,780.75,272.8636363636364,376.0,
58,2014,11,135.46666666666667,441.45652173913044,300.0,490.14285714285717,344.0,552.0,327.359649122807,437.9583333333333,492.65384615384613,506.04,220.0,295.167701863354,447.0,952.0701754385965,261.984126984127,381.46,264.85714285714283,,463.6561403508772,312.52941176470586,0.0,92.0,252.44444444444446,351.62745098039215,734.4,366.2093023255814,368.57142857142856,
59,2014,12,125.46153846153847,392.8888888888889,300.0,503.2857142857143,344.0,552.0,219.4,307.32,405.64,557.0,220.0,324.4651162790698,447.0,412.57142857142856,179.71428571428572,416.2857142857143,276.1,,402.1904761904762,315.8333333333333,0.0,92.0,317.5,410.4166666666667,662.0,316.0,310.0,
60,2015,1,117.2258064516129,404.2340425531915,300.0,449.92105263157896,344.0,208.0,214.75862068965517,403.3695652173913,380.1195652173913,539.0,220.0,327.43589743589746,470.4,720.4545454545455,193.5,531.0733944954128,336.9032258064516,,380.55555555555554,291.3488372093023,0.0,92.0,324.4,414.1,267.0,424.95652173913044,545.6,
61,2015,2,132.6451612903226,384.3783783783784,300.0,453.0444444444444,344.0,208.0,197.22307692307692,395.2608695652174,397.91469194312793,532.8,220.0,334.6849315068493,652.5714285714286,582.3589743589744,265.73333333333335,548.530487804878,382.51851851851853,,355.311320754717,300.75,0.0,92.0,342.8,411.7111111111111,407.3333333333333,305.1578947368421,541.92,
62,2015,3,184.0,394.5,300.0,482.5,344.0,883.6875,199.0752688172043,344.1521739130435,413.5506756756757,464.7951807228916,220.0,290.55,272.0,365.55882352941177,315.0,406.1485148514852,333.81081081081084,,352.9633027522936,309.0,0.0,92.0,382.2,387.97297297297297,485.8636363636364,319.3333333333333,525.4545454545455,
63,2015,4,189.3548387096774,342.2962962962963,300.0,485.90909090909093,344.0,325.0,209.97285067873304,310.04347826086956,404.99787234042554,450.1366459627329,220.0,286.44642857142856,684.8571428571429,348.47727272727275,339.55,387.73553719008265,298.4117647058824,,370.37714285714287,302.6818181818182,0.0,92.0,291.22222222222223,411.84615384615387,350.4761904761905,465.06666666666666,470.0,
64,2015,5,177.07692307692307,366.75,300.0,481.7368421052632,344.0,325.0,219.78807947019868,329.8072289156627,375.4817813765182,432.00925925925924,220.0,307.26056338028167,726.0,342.6756756756757,324.25,378.7647058823529,284.1186440677966,,376.31073446327684,294.30526315789473,0.0,92.0,305.94444444444446,439.84615384615387,298.8095238095238,286.54545454545456,383.2,
65,2015,6,193.5151515151515,375.54455445544556,233.0,467.71666666666664,344.0,325.0,220.08163265306123,323.1818181818182,388.032,454.75,220.0,312.30379746835445,562.6666666666666,540.4,290.6,423.77372262773724,284.6393442622951,,367.7682926829268,299.09,0.0,92.0,306.36,411.43636363636364,344.6875,254.66666666666666,523.0769230769231,
66,2015,7,163.56521739130434,357.1060606060606,233.0,470.30357142857144,344.0,325.0,233.53939393939393,310.77777777777777,417.75,600.69,220.0,316.6306306306306,530.0,899.9047619047619,280.72,430.2783505154639,290.2173913043478,,377.42483660130716,299.26027397260276,0.0,92.0,279.4,407.28125,376.2142857142857,279.55555555555554,464.0,
67,2015,8,187.35,384.77777777777777,233.0,443.0208333333333,344.0,325.0,208.42441860465115,312.63793103448273,443.14686825053997,651.5862068965517,220.0,294.0674157303371,595.2,808.16,291.3,405.8139534883721,247.66666666666666,,366.1190476190476,286.4788732394366,0.0,92.0,322.5,386.4166666666667,349.0769230769231,287.6578947368421,429.77777777777777,
68,2015,9,167.25,376.7012987012987,233.0,467.02,344.0,708.7560975609756,220.03030303030303,380.17241379310343,393.3024193548387,663.7409638554217,220.0,294.92537313432837,764.0,493.2,314.1818181818182,411.5374149659864,264.96875,,397.48809523809524,293.75280898876406,0.0,92.0,244.23076923076923,394.0612244897959,444.44444444444446,301.0,387.63157894736844,
69,2015,10,178.76923076923077,360.43333333333334,233.0,441.5777777777778,344.0,160.0,260.0054945054945,371.59420289855075,400.49007936507934,638.6436781609195,220.0,302.7439024390244,771.0,499.9032258064516,249.03703703703704,396.44545454545454,280.1607142857143,,386.1073446327684,311.46268656716416,0.0,92.0,360.5,365.4142857142857,373.7692307692308,603.2,302.6666666666667,
70,2015,11,186.28571428571428,362.65384615384613,233.0,480.5813953488372,344.0,160.0,263.0625,353.943661971831,374.47859922178986,669.6630434782609,220.0,308.2923976608187,657.4117647058823,558.939393939394,207.61904761904762,405.6140350877193,308.3424657534247,,346.1329787234043,319.6507936507937,0.0,92.0,441.4782608695652,348.5,362.5,311.3333333333333,422.22222222222223,
71,2015,12,180.6,402.7818181818182,233.0,480.5348837209302,12.0,398.0,264.04294478527606,366.6470588235294,379.84583333333336,628.6061946902655,220.0,319.3020134228188,624.8,424.7307692307692,235.55555555555554,425.4423076923077,311.9298245614035,,370.3959731543624,320.4782608695652,0.0,92.0,971.4285714285714,380.51851851851853,307.15384615384613,418.15384615384613,540.5,
72,2016,1,174.8235294117647,426.05,233.0,495.4313725490196,12.0,462.0,260.5820895522388,322.6730769230769,398.8690476190476,560.9219330855019,220.0,309.968253968254,719.1111111111111,375.0857142857143,306.07142857142856,430.7238095238095,309.5945945945946,,377.6423841059603,310.8061224489796,0.0,92.0,576.75,419.8695652173913,531.2,460.0,612.92,
73,2016,2,201.21428571428572,410.0779220779221,233.0,533.829268292683,12.0,462.0,241.96186440677965,307.015873015873,383.3368644067797,497.9227272727273,220.0,328.54285714285714,624.0,508.8181818181818,303.2173913043478,421.6862745098039,279.4,,379.0070921985816,298.7378640776699,0.0,92.0,347.25,432.234375,495.42857142857144,293.0,624.0,
74,2016,3,298.85185185185185,386.6865671641791,233.0,424.3265306122449,12.0,698.6727272727272,236.2135922330097,392.57894736842104,345.22244897959183,437.351598173516,220.0,342.9312977099237,399.0,528.05,299.6190476190476,412.1,241.59375,,370.3061224489796,278.8791208791209,0.0,92.0,329.8181818181818,374.8196721311475,376.0,639.0,605.8823529411765,
75,2016,4,234.96296296296296,351.6923076923077,233.0,457.8888888888889,12.0,388.3333333333333,224.69379844961242,472.7826086956522,362.53151618398635,451.26666666666665,220.0,315.55882352941177,255.0,375.6363636363636,294.46153846153845,447.25,300.075,,343.50943396226415,292.0989010989011,0.0,92.0,378.70588235294116,357.7368421052632,354.3333333333333,1346.0,503.42857142857144,
76,2016,5,201.8125,333.2142857142857,233.0,459.21794871794873,12.0,388.3333333333333,207.68773234200742,369.8666666666667,366.708719851577,383.42767295597486,220.0,306.13496932515335,278.0,378.5609756097561,226.5,468.9574468085106,289.4166666666667,,347.58641975308643,293.82142857142856,0.0,92.0,289.90909090909093,358.0769230769231,292.72727272727275,285.0,643.5,
77,2016,6,195.21052631578948,335.4642857142857,233.0,478.859375,12.0,388.3333333333333,253.04135338345864,278.140625,399.6629213483146,476.50515463917526,220.0,301.80132450331126,352.2,457.14285714285717,191.06451612903226,490.1986301369863,251.91666666666666,,391.2278481012658,296.07042253521126,0.0,92.0,315.53846153846155,373.0,260.0,264.0,608.8888888888889,
78,2016,7,187.45454545454547,325.82954545454544,233.0,482.2903225806452,12.0,388.3333333333333,227.06285714285715,269.078125,397.4792452830189,540.5882352941177,220.0,312.812030075188,333.3333333333333,347.375,304.0833333333333,523.0451977401129,228.06896551724137,,401.27672955974845,292.05970149253733,0.0,92.0,310.06666666666666,385.7169811320755,265.45454545454544,287.6842105263158,627.0,
79,2016,8,147.36,319.93150684931504,233.0,487.53125,12.0,388.3333333333333,250.765625,264.11764705882354,403.50280373831777,613.5269461077844,220.0,312.9714285714286,864.0,385.2142857142857,283.6842105263158,489.8471337579618,228.92,,383.6551724137931,302.8205128205128,0.0,92.0,288.27777777777777,371.39130434782606,337.8181818181818,315.88461538461536,631.375,
